"","POVI","Date","HR","Tb_predict","Tb_obs"
"5843","POVI_43","2019-02-19",21,33.8,33.5
"5844","POVI_43","2019-02-19",22,32.1,32.5
"5845","POVI_43","2019-02-19",23,30.4,30.5
"5846","POVI_43","2019-02-20",0,29.2,29
"5847","POVI_43","2019-02-20",1,27.6,28
"5848","POVI_43","2019-02-20",2,26.4,26.5
"5849","POVI_43","2019-02-20",3,25.5,25.5
"5850","POVI_43","2019-02-20",4,23.9,24.5
"5851","POVI_43","2019-02-20",5,23.1,23
"5852","POVI_43","2019-02-20",6,24.7,22
"5853","POVI_43","2019-02-20",7,29.7,26.5
"5854","POVI_43","2019-02-20",8,31.8,28.5
"5855","POVI_43","2019-02-20",9,36.4,31.5
"5856","POVI_43","2019-02-20",10,35.4,32
"5857","POVI_43","2019-02-20",11,36.9,33
"5858","POVI_43","2019-02-20",12,38,34
"5859","POVI_43","2019-02-20",13,38.7,34.5
"5860","POVI_43","2019-02-20",14,39.3,35
"5861","POVI_43","2019-02-20",15,39.8,35.5
"5862","POVI_43","2019-02-20",16,39.8,36
"5863","POVI_43","2019-02-20",17,36.9,36
"5864","POVI_43","2019-02-20",18,33.4,35
"5865","POVI_43","2019-02-20",19,29.1,32
"5866","POVI_43","2019-02-20",20,27.7,29
"5867","POVI_43","2019-02-20",21,26.5,27
"5868","POVI_43","2019-02-20",22,25.4,26.5
"5869","POVI_43","2019-02-20",23,24.6,25.5
"5870","POVI_43","2019-02-21",0,23.1,24
"5871","POVI_43","2019-02-21",1,22.5,23
"5872","POVI_43","2019-02-21",2,22.9,22.5
"5873","POVI_43","2019-02-21",3,22.4,22.5
"5874","POVI_43","2019-02-21",4,21.7,22
"5875","POVI_43","2019-02-21",5,21.4,21.5
"5876","POVI_43","2019-02-21",6,26,21
"5877","POVI_43","2019-02-21",7,32.6,22.5
"5878","POVI_43","2019-02-21",8,32.2,27.5
"5879","POVI_43","2019-02-21",9,37.7,29.5
"5880","POVI_43","2019-02-21",10,38.4,34.5
"5881","POVI_43","2019-02-21",11,36.9,34
"5882","POVI_43","2019-02-21",12,37.9,35
"5883","POVI_43","2019-02-21",13,36.7,35.5
"5884","POVI_43","2019-02-21",14,36.7,35
"5885","POVI_43","2019-02-21",15,37.3,35
"5886","POVI_43","2019-02-21",16,37.9,35
"5887","POVI_43","2019-02-21",17,38.6,35.5
"5888","POVI_43","2019-02-21",18,35.1,36
"5889","POVI_43","2019-02-21",19,32.3,33
"5890","POVI_43","2019-02-21",20,30.2,30.5
"5891","POVI_43","2019-02-21",21,27.7,28
"5892","POVI_43","2019-02-21",22,27,26
"5893","POVI_43","2019-02-21",23,27.7,25
"5894","POVI_43","2019-02-22",0,27.1,25.5
"5895","POVI_43","2019-02-22",1,26,25
"5896","POVI_43","2019-02-22",2,26.9,24
"5897","POVI_43","2019-02-22",3,27.3,25
"5898","POVI_43","2019-02-22",4,27.2,25.5
"5899","POVI_43","2019-02-22",5,26.6,25.5
"5900","POVI_43","2019-02-22",6,29,25
"5901","POVI_43","2019-02-22",7,36,27
"5902","POVI_43","2019-02-22",8,37.4,32.5
"5903","POVI_43","2019-02-22",9,37.6,34
"5904","POVI_43","2019-02-22",10,37.9,35.5
"5905","POVI_43","2019-02-22",11,38.8,36
"5906","POVI_43","2019-02-22",12,39.3,36.5
"5907","POVI_43","2019-02-22",13,39.5,36.5
"5908","POVI_43","2019-02-22",14,39.6,37
"5909","POVI_43","2019-02-22",15,39.9,37
"5910","POVI_43","2019-02-22",16,41,36.5
"5911","POVI_43","2019-02-22",17,38.2,37.5
"5912","POVI_43","2019-02-22",18,35.3,36
"5913","POVI_43","2019-02-22",19,32.7,33
"5914","POVI_43","2019-02-22",20,31.6,31.5
"5915","POVI_43","2019-02-22",21,30.5,30.5
"5916","POVI_43","2019-02-22",22,29.4,29.5
"5917","POVI_43","2019-02-22",23,29.4,28.5
"5918","POVI_43","2019-02-23",0,29,28.5
"5919","POVI_43","2019-02-23",1,27.3,27.5
"5920","POVI_43","2019-02-23",2,26.4,26.5
"5921","POVI_43","2019-02-23",3,25.2,25.5
"5922","POVI_43","2019-02-23",4,24,24.5
"5923","POVI_43","2019-02-23",5,23.1,23.5
"5924","POVI_43","2019-02-23",6,26.7,22.5
"5925","POVI_43","2019-02-23",7,37.1,24
"5926","POVI_43","2019-02-23",8,31.8,31
"5927","POVI_43","2019-02-23",9,32.8,28
"5928","POVI_43","2019-02-23",10,34.5,30
"5929","POVI_43","2019-02-23",11,38,32.5
"5930","POVI_43","2019-02-23",12,36.4,36
"5931","POVI_43","2019-02-23",13,36.5,34
"5932","POVI_43","2019-02-23",14,37.3,34.5
"5933","POVI_43","2019-02-23",15,37.2,35
"5934","POVI_43","2019-02-23",16,37.1,35.5
"5935","POVI_43","2019-02-23",17,36.1,36
"5936","POVI_43","2019-02-23",18,34.3,34.5
"5937","POVI_43","2019-02-23",19,32.7,32.5
"5938","POVI_43","2019-02-23",20,31.1,30.5
"5939","POVI_43","2019-02-23",21,30,29
"5940","POVI_43","2019-02-23",22,29,28
"5941","POVI_43","2019-02-23",23,26.7,27
"5942","POVI_43","2019-02-24",0,26.2,25
"5943","POVI_43","2019-02-24",1,27.4,24.5
"5944","POVI_43","2019-02-24",2,27.3,25.5
"5945","POVI_43","2019-02-24",3,26.9,25.5
"5946","POVI_43","2019-02-24",4,26.1,25
"5947","POVI_43","2019-02-24",5,24.8,24
"5948","POVI_43","2019-02-24",6,24.3,23
"5949","POVI_43","2019-02-24",7,32.7,23.5
"5950","POVI_43","2019-02-24",8,33,32.5
"5951","POVI_43","2019-02-24",9,36,31
"5952","POVI_43","2019-02-24",10,35.3,31.5
"5953","POVI_43","2019-02-24",11,37.4,33.5
"5954","POVI_43","2019-02-24",12,39.5,36
"5955","POVI_43","2019-02-24",13,38.2,36.5
"5956","POVI_43","2019-02-24",14,38.9,36.5
"5957","POVI_43","2019-02-24",15,38.8,36.5
"5958","POVI_43","2019-02-24",16,38.2,36.5
"5959","POVI_43","2019-02-24",17,36.8,35.5
"5960","POVI_43","2019-02-24",18,34.2,34.5
"5961","POVI_43","2019-02-24",19,31.7,32
"5962","POVI_43","2019-02-24",20,30.5,30.5
"5963","POVI_43","2019-02-24",21,28.8,29
"5964","POVI_43","2019-02-24",22,27.2,27.5
"5965","POVI_43","2019-02-24",23,26.6,26.5
"5966","POVI_43","2019-02-25",0,25.9,25.5
"5967","POVI_43","2019-02-25",1,25.5,25
"5968","POVI_43","2019-02-25",2,24.8,24.5
"5969","POVI_43","2019-02-25",3,24.8,24
"5970","POVI_43","2019-02-25",4,23.8,23.5
"5971","POVI_43","2019-02-25",5,22.9,23
"5972","POVI_43","2019-02-25",6,25.1,22
"5973","POVI_43","2019-02-25",7,32.2,24
"5974","POVI_43","2019-02-25",8,32.9,30.5
"5975","POVI_43","2019-02-25",9,34.8,29.5
"5976","POVI_43","2019-02-25",10,36.4,32
"5977","POVI_43","2019-02-25",11,38.1,34.5
"5978","POVI_43","2019-02-25",12,38.9,35.5
"5979","POVI_43","2019-02-25",13,39.3,36
"5980","POVI_43","2019-02-25",14,39.8,36.5
"5981","POVI_43","2019-02-25",15,39.8,38
"5982","POVI_43","2019-02-25",16,38.6,37.5
"5983","POVI_43","2019-02-25",17,37.5,36.5
"5984","POVI_43","2019-02-25",18,34.3,35
"5985","POVI_43","2019-02-25",19,31.6,32.5
"5986","POVI_43","2019-02-25",20,30.6,30.5
"5987","POVI_43","2019-02-25",21,29.8,29.5
"5988","POVI_43","2019-02-25",22,29.2,29
"5989","POVI_43","2019-02-25",23,28.2,28
"5990","POVI_43","2019-02-26",0,27.6,27.5
"5991","POVI_43","2019-02-26",1,26.8,26.5
"5992","POVI_43","2019-02-26",2,25.6,26
"5993","POVI_43","2019-02-26",3,23.4,24.5
"5994","POVI_43","2019-02-26",4,22.1,23
"5995","POVI_43","2019-02-26",5,21.5,21.5
"5996","POVI_43","2019-02-26",6,24.7,21
"5997","POVI_43","2019-02-26",7,31.1,23.5
"5998","POVI_43","2019-02-26",8,32.5,30
"5999","POVI_43","2019-02-26",9,36.4,30.5
"6000","POVI_43","2019-02-26",10,37.6,34
"6001","POVI_43","2019-02-26",11,38.6,35.5
"6002","POVI_43","2019-02-26",12,39,36
"6003","POVI_43","2019-02-26",13,40.5,36.5
"6004","POVI_43","2019-02-26",14,40.4,38
"6005","POVI_43","2019-02-26",15,38.8,38
"6006","POVI_43","2019-02-26",16,39.8,37
"6007","POVI_43","2019-02-26",17,37.5,36.5
"6008","POVI_43","2019-02-26",18,34.3,34.5
"6009","POVI_43","2019-02-26",19,31.9,32.5
"6010","POVI_43","2019-02-26",20,30.8,30.5
"6011","POVI_43","2019-02-26",21,30.3,29.5
"6012","POVI_43","2019-02-26",22,29.8,29
"6013","POVI_43","2019-02-26",23,28.8,28.5
"6014","POVI_43","2019-02-27",0,27.8,27.5
"6015","POVI_43","2019-02-27",1,27,27
"6016","POVI_43","2019-02-27",2,26.2,26
"6017","POVI_43","2019-02-27",3,25.5,25
"6018","POVI_43","2019-02-27",4,24.8,24.5
"6019","POVI_43","2019-02-27",5,24.2,24
"6020","POVI_43","2019-02-27",6,25.9,23
"6021","POVI_43","2019-02-27",7,29,24.5
"6022","POVI_43","2019-02-27",8,36.7,28
"6023","POVI_43","2019-02-27",9,41.5,34
"6024","POVI_43","2019-02-27",10,40.8,36.5
"6025","POVI_43","2019-02-27",11,39.3,37.5
"6026","POVI_43","2019-02-27",12,41,37
"6027","POVI_43","2019-02-27",13,39.9,38
"6028","POVI_43","2019-02-27",14,41.8,37.5
"6029","POVI_43","2019-02-27",15,40.6,39
"6030","POVI_43","2019-02-27",16,39.6,37.5
"6031","POVI_43","2019-02-27",17,38.5,37
"6032","POVI_43","2019-02-27",18,34.7,35.5
"6033","POVI_43","2019-02-27",19,32.9,33
"6034","POVI_43","2019-02-27",20,31.8,31.5
"6035","POVI_43","2019-02-27",21,30.8,30.5
"6036","POVI_43","2019-02-27",22,30.4,29.5
"6037","POVI_43","2019-02-27",23,30,29
"6038","POVI_43","2019-02-28",0,28.9,28.5
"6039","POVI_43","2019-02-28",1,27.9,27.5
"6040","POVI_43","2019-02-28",2,27.5,27
"6041","POVI_43","2019-02-28",3,25.5,26.5
"6042","POVI_43","2019-02-28",4,22.7,24.5
"6043","POVI_43","2019-02-28",5,22,22
"6044","POVI_43","2019-02-28",6,26.4,21.5
"6045","POVI_43","2019-02-28",7,35.1,24.5
"6046","POVI_43","2019-02-28",8,37,34.5
"6047","POVI_43","2019-02-28",9,33.1,33.5
"6048","POVI_43","2019-02-28",10,35.5,31
"6049","POVI_43","2019-02-28",11,36.9,33
"6050","POVI_43","2019-02-28",12,37.7,34.5
"6051","POVI_43","2019-02-28",13,37.9,34.5
"6052","POVI_43","2019-02-28",14,37.8,35
"6053","POVI_43","2019-02-28",15,38,35
"6054","POVI_43","2019-02-28",16,37.7,36
"6055","POVI_43","2019-02-28",17,36.5,36
"6056","POVI_43","2019-02-28",18,34.3,34
"6057","POVI_43","2019-02-28",19,32.9,32
"6058","POVI_43","2019-02-28",20,32.1,31
"6059","POVI_43","2019-02-28",21,31.1,30
"6060","POVI_43","2019-02-28",22,30.4,29.5
"6061","POVI_43","2019-02-28",23,29.8,28.5
"6062","POVI_43","2019-03-01",0,28.7,28
"6063","POVI_43","2019-03-01",1,27.4,27
"6064","POVI_43","2019-03-01",2,26.6,26
"6065","POVI_43","2019-03-01",3,25.8,25
"6066","POVI_43","2019-03-01",4,24.9,24
"6067","POVI_43","2019-03-01",5,23.5,23
"6068","POVI_43","2019-03-01",6,24.8,22
"6069","POVI_43","2019-03-01",7,33.9,24.5
"6070","POVI_43","2019-03-01",8,32.1,29.5
"6071","POVI_43","2019-03-01",9,35.5,30
"6072","POVI_43","2019-03-01",10,36.4,33
"6073","POVI_43","2019-03-01",11,36.7,33.5
"6074","POVI_43","2019-03-01",12,36.8,34
"6075","POVI_43","2019-03-01",13,37.9,34
"6076","POVI_43","2019-03-01",14,38.2,34.5
"6077","POVI_43","2019-03-01",15,36.9,35.5
"6078","POVI_43","2019-03-01",16,36.3,34.5
"6079","POVI_43","2019-03-01",17,35.4,35
"6080","POVI_43","2019-03-01",18,34,33.5
"6081","POVI_43","2019-03-01",19,32.5,32
"6082","POVI_43","2019-03-01",20,31.9,31
"6083","POVI_43","2019-03-01",21,30.2,30
"6084","POVI_43","2019-03-01",22,29.1,28.5
"6085","POVI_43","2019-03-01",23,27.6,27.5
"6086","POVI_43","2019-03-02",0,26.6,26.5
"6087","POVI_43","2019-03-02",1,26.1,25.5
"6088","POVI_43","2019-03-02",2,26.8,25
"6089","POVI_43","2019-03-02",3,25.7,25
"6090","POVI_43","2019-03-02",4,25,24
"6091","POVI_43","2019-03-02",5,25.6,23.5
"6092","POVI_43","2019-03-02",6,27.2,23.5
"6093","POVI_43","2019-03-02",7,30.3,26
"6094","POVI_43","2019-03-02",8,32.8,28.5
"6095","POVI_43","2019-03-02",9,32.7,29.5
"6096","POVI_43","2019-03-02",10,36.2,31
"6097","POVI_43","2019-03-02",11,39,34
"6098","POVI_43","2019-03-02",12,37.3,36
"6099","POVI_43","2019-03-02",13,36.8,34
"6100","POVI_43","2019-03-02",14,37.1,34.5
"6101","POVI_43","2019-03-02",15,38.2,35
"6102","POVI_43","2019-03-02",16,36.6,35.5
"6103","POVI_43","2019-03-02",17,34.9,35
"6104","POVI_43","2019-03-02",18,31.4,33.5
"6105","POVI_43","2019-03-02",19,28.5,30.5
"6106","POVI_43","2019-03-02",20,25.8,28
"6107","POVI_43","2019-03-02",21,23.7,25
"6108","POVI_43","2019-03-02",22,23.1,23.5
"6109","POVI_43","2019-03-02",23,22.4,22.5
"6110","POVI_43","2019-03-03",0,22.1,21.5
"6111","POVI_43","2019-03-03",1,22.3,21
"6112","POVI_43","2019-03-03",2,23.1,21.5
"6113","POVI_43","2019-03-03",3,22.6,22
"6114","POVI_43","2019-03-03",4,23.5,22
"6115","POVI_43","2019-03-03",5,23.5,22.5
"6116","POVI_43","2019-03-03",6,25.2,22.5
"6117","POVI_43","2019-03-03",7,32,24
"6118","POVI_43","2019-03-03",8,36.3,29
"6119","POVI_43","2019-03-03",9,39.1,32
"6120","POVI_43","2019-03-03",10,40.6,34.5
"6121","POVI_43","2019-03-03",11,38.1,35.5
"6122","POVI_43","2019-03-03",12,39.4,36.5
"6123","POVI_43","2019-03-03",13,39.4,36
"6124","POVI_43","2019-03-03",14,38.5,37
"6125","POVI_43","2019-03-03",15,37.6,36
"6126","POVI_43","2019-03-03",16,39.8,35.5
"6127","POVI_43","2019-03-03",17,35.8,36
"6128","POVI_43","2019-03-03",18,33.4,33.5
"6129","POVI_43","2019-03-03",19,32.6,32
"6130","POVI_43","2019-03-03",20,31.6,31
"6131","POVI_43","2019-03-03",21,30.8,30
"6132","POVI_43","2019-03-03",22,29.5,29
"6133","POVI_43","2019-03-03",23,27.3,28
"6134","POVI_43","2019-03-04",0,25.4,26
"6135","POVI_43","2019-03-04",1,23.3,24
"6136","POVI_43","2019-03-04",2,21.6,22
"6137","POVI_43","2019-03-04",3,20.8,20.5
"6138","POVI_43","2019-03-04",4,22.8,19.5
"6139","POVI_43","2019-03-04",5,23.5,21.5
"6140","POVI_43","2019-03-04",6,24,22
"6141","POVI_43","2019-03-04",7,32.9,23
"6142","POVI_43","2019-03-04",8,32.1,30.5
"6143","POVI_43","2019-03-04",9,37.9,33
"6144","POVI_43","2019-03-04",10,36.4,36.5
"6145","POVI_43","2019-03-04",11,36.7,34.5
"6146","POVI_43","2019-03-04",12,37.6,34.5
"6147","POVI_43","2019-03-04",13,37.4,35.5
"6148","POVI_43","2019-03-04",14,40.2,35.5
"6149","POVI_43","2019-03-04",15,38.7,38
"6150","POVI_43","2019-03-04",16,37.6,37.5
"6151","POVI_43","2019-03-04",17,36.1,36
"6152","POVI_43","2019-03-04",18,33.9,34.5
"6153","POVI_43","2019-03-04",19,31.2,32.5
"6154","POVI_43","2019-03-04",20,29.3,30.5
"6155","POVI_43","2019-03-04",21,26.7,28.5
"6156","POVI_43","2019-03-04",22,25.4,26.5
"6157","POVI_43","2019-03-04",23,23.3,25
"6158","POVI_43","2019-03-05",0,21.8,22.5
"6159","POVI_43","2019-03-05",1,21,21
"6160","POVI_43","2019-03-05",2,19.8,20
"6161","POVI_43","2019-03-05",3,18.9,19
"6162","POVI_43","2019-03-05",4,18.2,18
"6163","POVI_43","2019-03-05",5,17.9,17.5
"6164","POVI_43","2019-03-05",6,20.4,17
"6165","POVI_43","2019-03-05",7,29,19.5
"6166","POVI_43","2019-03-05",8,35.2,26.5
"6167","POVI_43","2019-03-05",9,38.4,32
"6168","POVI_43","2019-03-05",10,39.1,35
"6169","POVI_43","2019-03-05",11,39.3,35.5
"6170","POVI_43","2019-03-05",12,40.3,36.5
"6171","POVI_43","2019-03-05",13,39.9,37.5
"6172","POVI_43","2019-03-05",14,40.2,37
"6173","POVI_43","2019-03-05",15,39.2,37.5
"6174","POVI_43","2019-03-05",16,39.4,37
"6175","POVI_43","2019-03-05",17,38,37
"6176","POVI_43","2019-03-05",18,36,36.5
"6177","POVI_43","2019-03-05",19,33.4,34
"6178","POVI_43","2019-03-05",20,31.8,32
"6179","POVI_43","2019-03-05",21,29.5,30
"6180","POVI_43","2019-03-05",22,27.4,28
"6181","POVI_43","2019-03-05",23,26.5,26
"6182","POVI_43","2019-03-06",0,25.3,25
"6183","POVI_43","2019-03-06",1,25,24
"6184","POVI_43","2019-03-06",2,24.6,23.5
"6185","POVI_43","2019-03-06",3,24.3,23
"6186","POVI_43","2019-03-06",4,24.9,22.5
"6187","POVI_43","2019-03-06",5,24.8,23
"6188","POVI_43","2019-03-06",6,28,23
"6189","POVI_43","2019-03-06",7,31.1,25
"6190","POVI_43","2019-03-06",8,36.2,28.5
"6191","POVI_43","2019-03-06",9,38,34
"6192","POVI_43","2019-03-06",10,39.5,36
"6193","POVI_43","2019-03-06",11,41.3,36.5
"6194","POVI_43","2019-03-06",12,41.5,38
"6195","POVI_43","2019-03-06",13,42.2,39
"6196","POVI_43","2019-03-06",14,42,39
"6197","POVI_43","2019-03-06",15,43.1,39.5
"6198","POVI_43","2019-03-06",16,40.9,40
"6199","POVI_43","2019-03-06",17,39.9,38.5
"6200","POVI_43","2019-03-06",18,37.8,38
"6201","POVI_43","2019-03-06",19,35,35.5
"6202","POVI_43","2019-03-06",20,32.7,33
"6203","POVI_43","2019-03-06",21,30.4,30.5
"6204","POVI_43","2019-03-06",22,28.7,29
"6205","POVI_43","2019-03-06",23,26.9,27
"6206","POVI_43","2019-03-07",0,26,25.5
"6207","POVI_43","2019-03-07",1,24.8,24.5
"6208","POVI_43","2019-03-07",2,23.5,23.5
"6209","POVI_43","2019-03-07",3,22.4,22
"6210","POVI_43","2019-03-07",4,21.3,21.5
"6211","POVI_43","2019-03-07",5,21.1,20.5
"6212","POVI_43","2019-03-07",6,21.7,20
"6213","POVI_43","2019-03-07",7,29.8,21
"6214","POVI_43","2019-03-07",8,33.6,26.5
"6215","POVI_43","2019-03-07",9,35.1,30.5
"6216","POVI_43","2019-03-07",10,34.6,33
"6217","POVI_43","2019-03-07",11,33.5,32
"6218","POVI_43","2019-03-07",12,39.5,32
"6219","POVI_43","2019-03-07",13,38,35
"6220","POVI_43","2019-03-07",14,36.8,35
"6221","POVI_43","2019-03-07",15,36.2,34.5
"6222","POVI_43","2019-03-07",16,37.8,35.5
"6223","POVI_43","2019-03-07",17,37.5,35.5
"6224","POVI_43","2019-03-07",18,34.3,34.5
"6225","POVI_43","2019-03-07",19,32.5,NA
"6226","POVI_43","2019-03-07",20,31.8,NA
"6227","POVI_43","2019-03-07",21,31.3,NA
"6228","POVI_45","2019-01-25",10,44.1,NA
"6229","POVI_45","2019-01-25",11,44.3,NA
"6230","POVI_45","2019-01-25",12,45.8,NA
"6231","POVI_45","2019-01-25",13,47.1,NA
"6232","POVI_45","2019-01-25",14,48.3,NA
"6233","POVI_45","2019-01-25",15,46.9,NA
"6234","POVI_45","2019-01-25",16,47,NA
"6235","POVI_45","2019-01-25",17,45,NA
"6236","POVI_45","2019-01-25",18,43.4,NA
"6237","POVI_45","2019-01-25",19,39.6,NA
"6238","POVI_45","2019-01-25",20,37.8,NA
"6239","POVI_45","2019-01-25",21,36.2,NA
"6240","POVI_45","2019-01-25",22,37.7,NA
"6241","POVI_45","2019-01-25",23,37.7,NA
"6242","POVI_45","2019-01-26",0,37.2,35.5
"6243","POVI_45","2019-01-26",1,36.7,35
"6244","POVI_45","2019-01-26",2,36.2,34.5
"6245","POVI_45","2019-01-26",3,35,33.5
"6246","POVI_45","2019-01-26",4,33.9,33
"6247","POVI_45","2019-01-26",5,33.1,32
"6248","POVI_45","2019-01-26",6,38,30.5
"6249","POVI_45","2019-01-26",7,39.6,34
"6250","POVI_45","2019-01-26",8,40.3,36.5
"6251","POVI_45","2019-01-26",9,40.1,36.5
"6252","POVI_45","2019-01-26",10,40.2,36.5
"6253","POVI_45","2019-01-26",11,40,36.5
"6254","POVI_45","2019-01-26",12,39.9,36.5
"6255","POVI_45","2019-01-26",13,39.9,36.5
"6256","POVI_45","2019-01-26",14,39.9,36.5
"6257","POVI_45","2019-01-26",15,39.9,36.5
"6258","POVI_45","2019-01-26",16,39.9,36.5
"6259","POVI_45","2019-01-26",17,41.4,36.5
"6260","POVI_45","2019-01-26",18,43.3,39.5
"6261","POVI_45","2019-01-26",19,41.7,40.5
"6262","POVI_45","2019-01-26",20,39.6,38.5
"6263","POVI_45","2019-01-26",21,36.5,37
"6264","POVI_45","2019-01-26",22,35.1,34.5
"6265","POVI_45","2019-01-26",23,35.8,33
"6266","POVI_45","2019-01-27",0,37.1,33
"6267","POVI_45","2019-01-27",1,37.2,34
"6268","POVI_45","2019-01-27",2,36.6,34
"6269","POVI_45","2019-01-27",3,35.4,33.5
"6270","POVI_45","2019-01-27",4,34.9,32.5
"6271","POVI_45","2019-01-27",5,34.1,32
"6272","POVI_45","2019-01-27",6,38.6,31.5
"6273","POVI_45","2019-01-27",7,39.3,35
"6274","POVI_45","2019-01-27",8,39.8,36
"6275","POVI_45","2019-01-27",9,39.9,36
"6276","POVI_45","2019-01-27",10,39.9,36.5
"6277","POVI_45","2019-01-27",11,39.9,36.5
"6278","POVI_45","2019-01-27",12,39.9,36.5
"6279","POVI_45","2019-01-27",13,39.9,36.5
"6280","POVI_45","2019-01-27",14,39.9,36.5
"6281","POVI_45","2019-01-27",15,39.9,36.5
"6282","POVI_45","2019-01-27",16,40.4,36.5
"6283","POVI_45","2019-01-27",17,43.4,38
"6284","POVI_45","2019-01-27",18,41.8,40.5
"6285","POVI_45","2019-01-27",19,39.5,38.5
"6286","POVI_45","2019-01-27",20,38.7,36.5
"6287","POVI_45","2019-01-27",21,37.6,35.5
"6288","POVI_45","2019-01-27",22,36.9,35
"6289","POVI_45","2019-01-27",23,35.6,34
"6290","POVI_45","2019-01-28",0,34,33
"6291","POVI_45","2019-01-28",1,30.7,31.5
"6292","POVI_45","2019-01-28",2,29.6,29
"6293","POVI_45","2019-01-28",3,29.3,27.5
"6294","POVI_45","2019-01-28",4,28.7,27
"6295","POVI_45","2019-01-28",5,31.5,26.5
"6296","POVI_45","2019-01-28",6,34.7,30
"6297","POVI_45","2019-01-28",7,38.2,32
"6298","POVI_45","2019-01-28",8,39.7,35.5
"6299","POVI_45","2019-01-28",9,39.8,36
"6300","POVI_45","2019-01-28",10,39.9,36.5
"6301","POVI_45","2019-01-28",11,39.9,36.5
"6302","POVI_45","2019-01-28",12,39.9,36.5
"6303","POVI_45","2019-01-28",13,39.7,36.5
"6304","POVI_45","2019-01-28",14,39.6,36.5
"6305","POVI_45","2019-01-28",15,39.8,36
"6306","POVI_45","2019-01-28",16,40.5,36
"6307","POVI_45","2019-01-28",17,42.7,37
"6308","POVI_45","2019-01-28",18,41.1,39.5
"6309","POVI_45","2019-01-28",19,39.4,38
"6310","POVI_45","2019-01-28",20,37.9,36
"6311","POVI_45","2019-01-28",21,36.8,34.5
"6312","POVI_45","2019-01-28",22,35.7,33.5
"6313","POVI_45","2019-01-28",23,34.5,32.5
"6314","POVI_45","2019-01-29",0,34.6,31.5
"6315","POVI_45","2019-01-29",1,34.2,31.5
"6316","POVI_45","2019-01-29",2,33.5,31.5
"6317","POVI_45","2019-01-29",3,32.5,30.5
"6318","POVI_45","2019-01-29",4,31.6,30
"6319","POVI_45","2019-01-29",5,31.7,29
"6320","POVI_45","2019-01-29",6,34,30
"6321","POVI_45","2019-01-29",7,37.4,31.5
"6322","POVI_45","2019-01-29",8,39.3,35
"6323","POVI_45","2019-01-29",9,39.6,36
"6324","POVI_45","2019-01-29",10,39.8,36
"6325","POVI_45","2019-01-29",11,39.9,36.5
"6326","POVI_45","2019-01-29",12,39.8,36.5
"6327","POVI_45","2019-01-29",13,39.4,36
"6328","POVI_45","2019-01-29",14,39.5,36
"6329","POVI_45","2019-01-29",15,39.4,36
"6330","POVI_45","2019-01-29",16,39.3,36
"6331","POVI_45","2019-01-29",17,40.2,36
"6332","POVI_45","2019-01-29",18,37.8,37
"6333","POVI_45","2019-01-29",19,35.8,34.5
"6334","POVI_45","2019-01-29",20,34.9,33
"6335","POVI_45","2019-01-29",21,33.1,32
"6336","POVI_45","2019-01-29",22,31.7,30.5
"6337","POVI_45","2019-01-29",23,31.3,29.5
"6338","POVI_45","2019-01-30",0,32.4,29
"6339","POVI_45","2019-01-30",1,27.7,30
"6340","POVI_45","2019-01-30",2,27.7,25.5
"6341","POVI_45","2019-01-30",3,28.7,26
"6342","POVI_45","2019-01-30",4,28.7,26.5
"6343","POVI_45","2019-01-30",5,29.2,26.5
"6344","POVI_45","2019-01-30",6,32,26.5
"6345","POVI_45","2019-01-30",7,34.5,29.5
"6346","POVI_45","2019-01-30",8,36.7,31.5
"6347","POVI_45","2019-01-30",9,41.7,33.5
"6348","POVI_45","2019-01-30",10,36.2,37.5
"6349","POVI_45","2019-01-30",11,42.5,33
"6350","POVI_45","2019-01-30",12,41.9,38
"6351","POVI_45","2019-01-30",13,39.8,38
"6352","POVI_45","2019-01-30",14,34.9,36.5
"6353","POVI_45","2019-01-30",15,34.7,33.5
"6354","POVI_45","2019-01-30",16,33.8,31.5
"6355","POVI_45","2019-01-30",17,32.7,30.5
"6356","POVI_45","2019-01-30",18,31.4,30
"6357","POVI_45","2019-01-30",19,29.6,28.5
"6358","POVI_45","2019-01-30",20,24.5,27
"6359","POVI_45","2019-01-30",21,24.8,24
"6360","POVI_45","2019-01-30",22,24.3,24
"6361","POVI_45","2019-01-30",23,23.3,23.5
"6362","POVI_45","2019-01-31",0,22.9,21.5
"6363","POVI_45","2019-01-31",1,23.5,21
"6364","POVI_45","2019-01-31",2,24,21.5
"6365","POVI_45","2019-01-31",3,24,21.5
"6366","POVI_45","2019-01-31",4,23.5,21.5
"6367","POVI_45","2019-01-31",5,23.5,21.5
"6368","POVI_45","2019-01-31",6,24.1,21.5
"6369","POVI_45","2019-01-31",7,25.4,22
"6370","POVI_45","2019-01-31",8,28.1,23.5
"6371","POVI_45","2019-01-31",9,34.9,27.5
"6372","POVI_45","2019-01-31",10,44.5,32
"6373","POVI_45","2019-01-31",11,45.4,36.5
"6374","POVI_45","2019-01-31",12,38.1,37.5
"6375","POVI_45","2019-01-31",13,36.7,35
"6376","POVI_45","2019-01-31",14,36.8,33.5
"6377","POVI_45","2019-01-31",15,39,33.5
"6378","POVI_45","2019-01-31",16,37.6,35.5
"6379","POVI_45","2019-01-31",17,35.5,34.5
"6380","POVI_45","2019-01-31",18,34.3,32.5
"6381","POVI_45","2019-01-31",19,31.6,31
"6382","POVI_45","2019-01-31",20,30.2,29
